Probe_ID,M,U,col
cg25700772,NA,41779539,NA
cg25703087,97680861,97706142,R
cg25704365,NA,56675206,NA
cg25704502,NA,64687187,NA
cg25706027,NA,86629555,NA
cg25707373,NA,49762946,NA
cg25707473,NA,45678223,NA
cg25708328,NA,5783561,NA
cg25708928,NA,5700476,NA
cg25709478,NA,59769990,NA
cg25709794,NA,89623825,NA
cg25709820,NA,69663828,NA
cg25710068,NA,40665531,NA
cg25710138,NA,51761249,NA
cg25711000,NA,25704863,NA
cg25713185,NA,99767218,NA
cg25713291,NA,97657123,NA
cg25713925,NA,50799988,NA
cg25714024,NA,28632567,NA
cg25715832,NA,90747307,NA
cg25716835,NA,66617175,NA
cg25718356,NA,18675986,NA
cg25718857,38743267,51701280,G
cg25719133,NA,3701353,NA
cg25719814,NA,38716876,NA
cg25719851,NA,90632435,NA
cg25721925,NA,98623311,NA
cg25722551,NA,86798481,NA
cg25722914,NA,94627140,NA
cg25723577,NA,20740938,NA
cg25724940,NA,84769298,NA
cg25726820,NA,51600288,NA
cg25727636,NA,71600933,NA
cg25728199,NA,81799544,NA
cg25728325,NA,87674233,NA
cg25728835,NA,69724584,NA
cg25729109,NA,76731876,NA
cg25729350,NA,79778376,NA
cg25729765,NA,9782859,NA
cg25729868,NA,17714858,NA
cg25731101,NA,90662499,NA
cg25731502,NA,45639100,NA
cg25732341,NA,8768450,NA
cg25732658,NA,94780418,NA
cg25734186,NA,50715558,NA
cg25734253,NA,3625280,NA
cg25734334,92668400,61736538,R
cg25736045,NA,89768176,NA
cg25739107,90642319,61744821,R
cg25739551,NA,80796185,NA
cg25739682,39750250,5778561,R
cg25739938,NA,60760837,NA
cg25741469,NA,99691925,NA
cg25741886,NA,69795175,NA
cg25742646,NA,5731438,NA
cg25742767,NA,82806575,NA
cg25743059,NA,76617274,NA
cg25743630,NA,97628114,NA
cg25744964,NA,81626139,NA
cg25745712,NA,55796250,NA
cg25746175,17654992,49804258,R
cg25746216,NA,93655946,NA
cg25749301,NA,60716522,NA
cg25750114,NA,93765820,NA
cg25751494,NA,39774567,NA
cg25751624,NA,62663125,NA
cg25751829,NA,64744525,NA
cg25751973,NA,97692869,NA
cg25756252,NA,92775434,NA
cg25756885,NA,35681979,NA
cg25757101,NA,75723276,NA
cg25757781,NA,52792253,NA
cg25759202,NA,90801247,NA
cg25759734,NA,45707281,NA
cg25760286,NA,4622305,NA
cg25762442,NA,67677117,NA
cg25762464,NA,55700188,NA
cg25762966,NA,73780103,NA
cg25763031,NA,90610933,NA
cg25763390,NA,5740593,NA
cg25764105,NA,97702320,NA
cg25767194,NA,26661835,NA
cg25768681,NA,11777188,NA
cg25769211,NA,53652538,NA
cg25769803,NA,40720247,NA
cg25769958,NA,2740367,NA
cg25769980,NA,2803261,NA
cg25770133,NA,71750284,NA
cg25770163,44662255,97740110,R
cg25771195,NA,35602258,NA
cg25771548,NA,97616830,NA
cg25771650,NA,8757405,NA
cg25773508,NA,2610898,NA
cg25773519,NA,82779430,NA
cg25773960,NA,84753300,NA
cg25774993,NA,49725930,NA
cg25775323,NA,70732557,NA
cg25776150,NA,76769398,NA
cg25776155,NA,97713258,NA
cg25781123,NA,71657138,NA
cg25782412,NA,57603225,NA
cg25783885,97723952,88786104,R
cg25785694,NA,75710252,NA
cg25785974,NA,90795154,NA
cg25787117,NA,93723507,NA
cg25787888,NA,60671251,NA
cg25788285,NA,81751820,NA
cg25789800,NA,69799244,NA
cg25790057,NA,76635898,NA
cg25790333,NA,82690242,NA
cg25791604,NA,70614553,NA
cg25792481,NA,5607363,NA
cg25793035,NA,68787888,NA
cg25793931,NA,21615104,NA
cg25796577,NA,99643543,NA
cg25796802,NA,72790859,NA
cg25799256,8786553,9602400,R
cg25799882,NA,29754927,NA
cg25801086,NA,75638932,NA
cg25801549,NA,64706876,NA
cg25802459,NA,20706166,NA
cg25803243,NA,10695298,NA
cg25803299,NA,21725575,NA
cg25803927,NA,4781324,NA
cg25805204,12614980,80691876,G
cg25805807,NA,68711599,NA
cg25806258,NA,89692183,NA
cg25806377,NA,4781972,NA
cg25807001,NA,63706824,NA
cg25807518,NA,73714549,NA
cg25807763,NA,19801888,NA
cg25807826,NA,63769827,NA
cg25808130,NA,41671898,NA
cg25809905,NA,60639281,NA
cg25810126,NA,36640916,NA
cg25810458,NA,37801114,NA
cg25810919,NA,81675959,NA
cg25813254,NA,75611381,NA
cg25813765,NA,7638151,NA
cg25814004,NA,5607958,NA
cg25814012,NA,67669225,NA
cg25816160,NA,5804207,NA
cg25816645,NA,41772561,NA
cg25817406,NA,5766210,NA
cg25817964,NA,76628539,NA
cg25819742,NA,15715282,NA
cg25819831,NA,88784910,NA
cg25820456,NA,82697952,NA
cg25820606,NA,73757238,NA
cg25821096,NA,7779370,NA
cg25821659,NA,5805181,NA
cg25821783.1,NA,9750572,NA
cg25821783.2,NA,93706186,NA
cg25821931,NA,91624401,NA
cg25823571,NA,75772836,NA
cg25824158,66778562,29645205,G
cg25827457,NA,72719888,NA
cg25828009,NA,67736822,NA
cg25828170,NA,65700189,NA
cg25828564,NA,97768186,NA
cg25829532,90605154,75754531,R
cg25830020,NA,76776505,NA
cg25830277,NA,76720225,NA
cg25830578,NA,15775936,NA
cg25830596,NA,81719507,NA
cg25830797,NA,76611577,NA
cg25831669,NA,9808973,NA
cg25831888,NA,93715522,NA
cg25832137,NA,41668539,NA
cg25832403,NA,21777960,NA
cg25836134,NA,88806271,NA
cg25836137,NA,26607894,NA
cg25836301,NA,9627930,NA
cg25836410,NA,81686217,NA
cg25837547,NA,66810238,NA
cg25837793,NA,63799894,NA
cg25838711,NA,74787595,NA
cg25838771,NA,28758589,NA
cg25838870,NA,26746870,NA
cg25840352,NA,17675249,NA
cg25840652,NA,51710548,NA
cg25840909,NA,22747593,NA
cg25841427,NA,76683926,NA
cg25841491,NA,76712405,NA
cg25841906,NA,8740122,NA
cg25843357,86794975,71660298,R
cg25843465,51787599,75807963,G
cg25843844,NA,99664846,NA
cg25845698,NA,75810126,NA
cg25845898,NA,35710960,NA
cg25846622,NA,63653567,NA
cg25847279,NA,81784557,NA
cg25847819,NA,88787126,NA
cg25848520,NA,28810979,NA
cg25848733,NA,61703990,NA
cg25848836,NA,76792454,NA
cg25849440,NA,80762919,NA
cg25852019,NA,90749579,NA
cg25854175,NA,47743955,NA
cg25854386,NA,88801885,NA
cg25854701,NA,38660991,NA
cg25855336,NA,88628107,NA
cg25856018,NA,58603136,NA
cg25856090,NA,5601439,NA
cg25856948,NA,75762884,NA
cg25857570,NA,15704554,NA
cg25858695,NA,23690946,NA
cg25859808,NA,17614547,NA
cg25860081,NA,71701599,NA
cg25860089,NA,45804205,NA
cg25860812,NA,72640233,NA
cg25861579,NA,99603341,NA
cg25861692,NA,15701904,NA
cg25863103,NA,7654863,NA
cg25863269,NA,80714181,NA
cg25863673,NA,75783451,NA
cg25863798,NA,3688158,NA
cg25864929,NA,93754587,NA
cg25865150,NA,67809255,NA
cg25866143,NA,17706166,NA
cg25869160,NA,23734949,NA
cg25869468,NA,78767125,NA
cg25869627,NA,87653442,NA
cg25869701,NA,35686147,NA
cg25870025,NA,72778582,NA
cg25871874,NA,56632205,NA
cg25872051,NA,55741892,NA
cg25872155,NA,5706561,NA
cg25873624,NA,12657846,NA
cg25873635,NA,75654554,NA
cg25874656,NA,21668207,NA
cg25874974,NA,29642953,NA
cg25875280,NA,21692286,NA
cg25875397,NA,79606374,NA
cg25875743,NA,38733875,NA
cg25876596,2614448,76602861,G
cg25877801,NA,40784586,NA
cg25878799,NA,51607295,NA
cg25879427,NA,8684353,NA
cg25879860,NA,13757566,NA
cg25880748,NA,5723316,NA
cg25881193,NA,18690118,NA
cg25882435,NA,67717242,NA
cg25882772,NA,13807958,NA
cg25882973,NA,93796836,NA
cg25883288,NA,20747991,NA
cg25885042,NA,61605103,NA
cg25887844,NA,90720861,NA
cg25888520,NA,9780117,NA
cg25889011,NA,85616526,NA
cg25889693,75603158,65777548,R
cg25893293,NA,10652929,NA
cg25893560,97713226,79628876,R
cg25894239,NA,69605855,NA
cg25894276,NA,93612450,NA
cg25895219,NA,9657246,NA
cg25895486,NA,41679249,NA
cg25895496,NA,90719279,NA
cg25896754,NA,41709151,NA
cg25898064,NA,85781558,NA
cg25898500,NA,2794218,NA
cg25898577,71613160,18699588,R
cg25900409,NA,20648283,NA
cg25901870,NA,58689885,NA
cg25903126,NA,90750450,NA
cg25904692,NA,2725438,NA
cg25905100,NA,76604986,NA
cg25905455,NA,13755855,NA
cg25905881,NA,90758409,NA
cg25906059,NA,87796397,NA
cg25906744,NA,90611410,NA
cg25907735,NA,3757128,NA
cg25908356,NA,89631100,NA
cg25909521,NA,3753224,NA
cg25909970,NA,61728238,NA
cg25910416,NA,72725234,NA
cg25911271,NA,5767839,NA
cg25912670,NA,91784531,NA
cg25913181,NA,25796993,NA
cg25913635,NA,26799185,NA
cg25913984,68629283,9794145,R
cg25915235,NA,78716921,NA
cg25915657,NA,88611497,NA
cg25918248,NA,59672536,NA
cg25918810,NA,28640594,NA
cg25919581,NA,62749883,NA
cg25920392,NA,80779125,NA
cg25920878,NA,78776251,NA
cg25920957,NA,75675129,NA
cg25921329,NA,58695549,NA
cg25921461,NA,19794886,NA
cg25922445,NA,75780880,NA
cg25922496,NA,61721126,NA
cg25922845,NA,10796575,NA
cg25923093,NA,26775599,NA
cg25923654,NA,6687229,NA
cg25925945,NA,77733179,NA
cg25926086,NA,60707988,NA
cg25927637,NA,58681963,NA
cg25928095,NA,75622291,NA
cg25928215,NA,59704129,NA
cg25928579.1,NA,66796876,NA
cg25928579.2,NA,2665102,NA
cg25929608,NA,76723931,NA
cg25929890,NA,4716507,NA
cg25934383,NA,2697897,NA
cg25934764,NA,9706163,NA
cg25935831,NA,40624140,NA
cg25937159,NA,58723952,NA
cg25937299,NA,7705293,NA
cg25938965,NA,43759247,NA
cg25939793,NA,99748567,NA
cg25939861,NA,91781890,NA
cg25940230,NA,69763251,NA
cg25940847,NA,97661166,NA
cg25943464,NA,58661992,NA
cg25943666,NA,26653152,NA
cg25943999,NA,90769142,NA
cg25944824,NA,5691990,NA
cg25945416,NA,25804267,NA
cg25946066,NA,26727953,NA
cg25946283,NA,50775888,NA
cg25946728,NA,15792885,NA
cg25947399,NA,16743544,NA
cg25947654,NA,9710103,NA
cg25949172,NA,45780599,NA
cg25950871,NA,41788941,NA
cg25950972,NA,78642596,NA
cg25954699,NA,51786221,NA
cg25955950,NA,70720110,NA
cg25957641,NA,46803943,NA
cg25957970,NA,45661933,NA
cg25958141,NA,3798869,NA
cg25959150,NA,56668969,NA
cg25959798,NA,3808322,NA
cg25960060,NA,51719580,NA
cg25960553,NA,35660589,NA
cg25960707,68735933,85681366,G
cg25960893,NA,9779235,NA
cg25961603,NA,99601428,NA
cg25961903,NA,52699553,NA
cg25962644,NA,87789447,NA
cg25963407,NA,90803850,NA
cg25963537,NA,68689988,NA
cg25963903,NA,82742905,NA
cg25965355,NA,34717233,NA
cg25966448,NA,92711951,NA
cg25966893,NA,5719241,NA
cg25968414,NA,5705833,NA
cg25969031,NA,53654102,NA
cg25969122,NA,60668104,NA
cg25969685,NA,86795182,NA
cg25970061,NA,25691112,NA
cg25970241,NA,8792247,NA
cg25972097,NA,42740573,NA
cg25972388,NA,16741933,NA
cg25973323,NA,62764858,NA
cg25973483,NA,91802140,NA
cg25973493,NA,38652236,NA
cg25974040,NA,35661174,NA
cg25974818,NA,3713422,NA
cg25976696,NA,58672955,NA
cg25977281,NA,26776121,NA
cg25979569,NA,42787210,NA
cg25981029,NA,77643963,NA
cg25982943,6705226,72781898,R
cg25986664,NA,5664873,NA
cg25987431,NA,79665582,NA
cg25989567,NA,87604433,NA
cg25991320,NA,65675298,NA
cg25991548,NA,2757933,NA
cg25993001,NA,98799378,NA
cg25993405,NA,2805870,NA
cg25995968,NA,84738383,NA
cg25996664,NA,68605100,NA
cg25996747,NA,97727112,NA
cg25997380,NA,81795557,NA
cg25997407,NA,31690220,NA
cg25997426,NA,2637583,NA
cg25997629,NA,70776292,NA
cg25998250,NA,14801171,NA
cg25999088,NA,58650197,NA
cg25999777,NA,40641870,NA
cg26000775,NA,75709224,NA
cg26002420,NA,51706248,NA
cg26002628,7653922,6706162,R
cg26002895,NA,96607876,NA
cg26003813,NA,90780263,NA
cg26004603,NA,97698907,NA
cg26005082,NA,61711576,NA
cg26007849,NA,10626286,NA
cg26009417,NA,9675381,NA
cg26010091,NA,25713891,NA
cg26011419,NA,60609214,NA
cg26011579,NA,97787261,NA
cg26011651,NA,9672826,NA
cg26012170,NA,45694836,NA
cg26012482,NA,41805993,NA
cg26012912,NA,34640126,NA
cg26013786,NA,75754549,NA
cg26014931,NA,6710462,NA
cg26016354,NA,63697155,NA
cg26016635,NA,5731452,NA
cg26016729,NA,90788183,NA
cg26018056,NA,76677902,NA
cg26018357,NA,97729890,NA
cg26018384,NA,98617238,NA
cg26019380,NA,50784859,NA
cg26020521,NA,56806573,NA
cg26020530,59640152,27801879,R
cg26021945,NA,75614967,NA
cg26022315,NA,51706172,NA
cg26022905,NA,94772499,NA
cg26022924,NA,4609528,NA
cg26023682,NA,4696425,NA
cg26024182,NA,65672586,NA
cg26025291,NA,60707980,NA
cg26026354,NA,60762242,NA
cg26026687,NA,23769282,NA
cg26026725,70714198,12799891,G
cg26029512,87643505,36690520,G
cg26029998,NA,76657942,NA
cg26030946,NA,20787295,NA
cg26032198,NA,10773211,NA
cg26032884,NA,70771574,NA
cg26032885,NA,85614905,NA
cg26033442,NA,75735342,NA
cg26033554,NA,58800577,NA
cg26035702,NA,82717233,NA
cg26035806,NA,22664936,NA
cg26035859,NA,97757291,NA
cg26036806,NA,64606841,NA
cg26036986,NA,51690585,NA
cg26038591,NA,9617824,NA
cg26039561,NA,6725391,NA
cg26039576,NA,81605533,NA
cg26040252,NA,89787441,NA
cg26041232,NA,79687139,NA
cg26041637,NA,4606455,NA
cg26042044,NA,92694888,NA
cg26043391,NA,23699238,NA
cg26044490,NA,97603375,NA
cg26044837,NA,92804137,NA
cg26045066,NA,51703172,NA
cg26045379,NA,82610371,NA
cg26045434,NA,3749253,NA
cg26045960,NA,90680912,NA
cg26046953,96805420,81637223,R
cg26047375,NA,50657107,NA
cg26048456,NA,94603425,NA
cg26050393,NA,61661134,NA
cg26050590,NA,71802295,NA
cg26051365,NA,5776195,NA
cg26051591,NA,68715561,NA
cg26051847,NA,41611931,NA
cg26052854,NA,75622837,NA
cg26052964,75614418,74600828,R
cg26053179,NA,82745124,NA
cg26053530,NA,9690906,NA
cg26053552,NA,5624104,NA
cg26054404,NA,2713990,NA
cg26055520,NA,3617824,NA
cg26055832,NA,15745531,NA
cg26056026,NA,72724540,NA
cg26056161,NA,60695267,NA
cg26056277,38753229,37796952,R
cg26056424,NA,59667136,NA
cg26058379,NA,76753335,NA
cg26058975,NA,4774554,NA
cg26059055,NA,15790861,NA
cg26059407,NA,20716242,NA
cg26062249,NA,16745156,NA
cg26062663,NA,88604390,NA
cg26063662,NA,97747835,NA
cg26064402,NA,56600559,NA
cg26064506,NA,71740551,NA
cg26066921,NA,97604171,NA
cg26067250,NA,71679125,NA
cg26069710,NA,31764190,NA
cg26070145,NA,52762100,NA
cg26070220,NA,9604164,NA
cg26071781,NA,9642343,NA
cg26072749,NA,34663955,NA
cg26072973,NA,13810171,NA
cg26073104,NA,61781970,NA
cg26073458,81624412,79723302,R
cg26073606,NA,54775154,NA
cg26073614,NA,67664946,NA
cg26074551,NA,5661157,NA
cg26074576,NA,43802276,NA
cg26075628,NA,68750118,NA
cg26075933,NA,5663271,NA
cg26076856,NA,44740905,NA
cg26077120,2664104,97663822,R
cg26077613,NA,23712239,NA
cg26077811,NA,76640856,NA
cg26078513,NA,97742836,NA
cg26078832,NA,26782881,NA
cg26080060,NA,75614945,NA
cg26080798,NA,99784927,NA
cg26081366,NA,56616273,NA
cg26081767,NA,96741365,NA
cg26083507,NA,31733186,NA
cg26085186,NA,86614258,NA
cg26085807,NA,61711256,NA
cg26086527,NA,13767967,NA
cg26086582,51754897,91765298,G
cg26087061,NA,49628238,NA
cg26088654,NA,2796588,NA
cg26089573,45777230,6624405,R
cg26089982,NA,39796885,NA
cg26091579,NA,17611930,NA
cg26091609,NA,75753863,NA
cg26091688,NA,74753169,NA
cg26092669,NA,51697171,NA
cg26093175,NA,79640129,NA
cg26096837,NA,14804905,NA
cg26097093,NA,44670978,NA
cg26097619,NA,96688466,NA
cg26097722,NA,68603915,NA
cg26098364,NA,95773554,NA
cg26100255,NA,48743175,NA
cg26100938,NA,58611122,NA
cg26101086,NA,61670593,NA
cg26101296,NA,79767384,NA
cg26102117,NA,62724555,NA
cg26102159,NA,80749231,NA
cg26104204,NA,97772940,NA
cg26104512,NA,88761122,NA
cg26105057,NA,81609102,NA
cg26105485,NA,12658821,NA
cg26105915,NA,63707834,NA
cg26105930,NA,87805972,NA
cg26106877,NA,52665542,NA
cg26107479,NA,5637230,NA
cg26107500,NA,61777283,NA
cg26107989,NA,90737425,NA
cg26108171,NA,11696534,NA
cg26109076,NA,51740182,NA
cg26109480,NA,38637855,NA
cg26109803,NA,7792588,NA
cg26110440,NA,90760990,NA
cg26112292,NA,15748261,NA
cg26112578,NA,76730879,NA
cg26112867,95779384,16646210,G
cg26113059,NA,76774935,NA
cg26113488,NA,59657152,NA
cg26113820,NA,67751534,NA
cg26114029,NA,44628113,NA
cg26114982,NA,68751215,NA
cg26119404,NA,81730397,NA
cg26120281,NA,89764541,NA
cg26120306,NA,71753822,NA
cg26120323,NA,79780280,NA
cg26121849,NA,46730244,NA
cg26122142,NA,99697301,NA
cg26124817,68674854,26715117,G
cg26125311,NA,51636181,NA
cg26125652,NA,81800993,NA
cg26126145,51613949,8725444,R
cg26126397,NA,73772969,NA
cg26127111,NA,98780171,NA
cg26127474,NA,61750863,NA
cg26127669,NA,85780334,NA
cg26127955,NA,70710158,NA
cg26129339,NA,46682105,NA
cg26129558,NA,87788140,NA
cg26130002,NA,7779879,NA
cg26130330,NA,67717232,NA
cg26131171,NA,97609140,NA
cg26131826,NA,81730846,NA
cg26132310,NA,40807550,NA
cg26133266,NA,39796181,NA
cg26134354,62798875,19685553,R
cg26134378,NA,26672894,NA
cg26135304,NA,52609102,NA
cg26135564,NA,90604495,NA
cg26135823,NA,27675552,NA
cg26135901,NA,90779139,NA
cg26136675,NA,99602280,NA
cg26137465,NA,92725455,NA
cg26137606,61788906,86697988,R
cg26138622,NA,49629830,NA
cg26139579,NA,66667103,NA
cg26140504,NA,58704952,NA
cg26140548,NA,90787956,NA
cg26140588,NA,59787172,NA
cg26140919,8712325,85611250,R
cg26141618,NA,90767139,NA
cg26143218,NA,31665553,NA
cg26144663,NA,78773935,NA
cg26145001,NA,53652102,NA
cg26146373,NA,9626354,NA
cg26147387,NA,99692219,NA
cg26147841,NA,66684253,NA
cg26148010,54787835,92614348,G
cg26148191,NA,75753125,NA
cg26148466,NA,27736193,NA
cg26149292,NA,75682407,NA
cg26149413,NA,88741141,NA
cg26149636,NA,9642158,NA
cg26149738,NA,41661199,NA
cg26150462,NA,5810107,NA
cg26150823,NA,37683275,NA
cg26151168,NA,59706165,NA
cg26151240,NA,44655105,NA
cg26151482,60633163,82699256,R
cg26151940,3714205,3684176,R
cg26153664,NA,59743538,NA
cg26154047,NA,59767233,NA
cg26154615,NA,86670550,NA
cg26155004,NA,94786964,NA
cg26155008,NA,40767863,NA
cg26155557,NA,66801520,NA
cg26156120,NA,34682928,NA
cg26156313,NA,53783128,NA
cg26156471,NA,80704941,NA
cg26156864,NA,5691154,NA
cg26157072,NA,75601433,NA
cg26157931,52810914,22743295,R
cg26158731,NA,50791286,NA
cg26159030,69626253,58681253,G
cg26159059,NA,23805235,NA
cg26160460,NA,43610122,NA
cg26161880,NA,90622932,NA
cg26162695,56645918,4713836,G
cg26163178,NA,5777130,NA
cg26163340,NA,9799299,NA
cg26163447,NA,87645374,NA
cg26163855,51663110,16806567,G
cg26164712,NA,74750185,NA
cg26165140,NA,3794429,NA
cg26166200,76740313,88675558,R
cg26166384,NA,97770888,NA
cg26166546,NA,56777992,NA
cg26166804,NA,4656834,NA
cg26168324,NA,5643298,NA
cg26169567,NA,10720147,NA
cg26169783,NA,81704916,NA
cg26170706,NA,97707108,NA
cg26170861,NA,1775855,NA
cg26172888,NA,9672110,NA
cg26174523,NA,5605262,NA
cg26176144,NA,44704989,NA
cg26177197,NA,70672925,NA
cg26178630,NA,66671169,NA
cg26178805,NA,45779549,NA
cg26179428,NA,24799925,NA
cg26182201,NA,5606326,NA
cg26183061,NA,86784391,NA
cg26185802,NA,17711964,NA
cg26186239,NA,88796185,NA
cg26186397,NA,2799224,NA
cg26186652,NA,2746428,NA
cg26186843,NA,76645918,NA
cg26187138,NA,2772120,NA
cg26187582,NA,58753291,NA
cg26188056,NA,9643854,NA
cg26188199,NA,81745831,NA
cg26190686,30642976,61708896,R
cg26191916,NA,97748169,NA
cg26192546,NA,58699821,NA
cg26192895,NA,50609880,NA
cg26194048,NA,44715255,NA
cg26194182,NA,93646420,NA
cg26195077,NA,9635102,NA
cg26195267,3716464,91621461,R
cg26195623,NA,9799991,NA
cg26196472,NA,94697906,NA
cg26198353,NA,3661543,NA
cg26200801,NA,58646295,NA
cg26201213,NA,40745124,NA
cg26201952,NA,50692255,NA
cg26202373,75725359,72638960,R
cg26203162,NA,60664820,NA
cg26205369,NA,49660961,NA
cg26205390,NA,51643165,NA
cg26205447,NA,8697821,NA
cg26205830,NA,61621991,NA
cg26205938,NA,97657491,NA
cg26206341,NA,56705581,NA
cg26208213,NA,67799906,NA
cg26211011,NA,99772294,NA
cg26212180,NA,41602949,NA
cg26212903,58742836,20777233,R
cg26212924,NA,97605211,NA
cg26212988,NA,51696531,NA
cg26213772,82607946,4799451,R
cg26213949,NA,73716975,NA
cg26214085,NA,76724187,NA
cg26214460,6755438,81696949,R
cg26216002,NA,2689979,NA
cg26216441,NA,51616206,NA
cg26218110,NA,43657181,NA
cg26218406,NA,11784896,NA
cg26219051,NA,61695573,NA
cg26219540,NA,7782135,NA
cg26220938,NA,16601876,NA
cg26221733,NA,59681544,NA
cg26222437,NA,22637219,NA
cg26222446,90621930,5793253,R
cg26223473,NA,43778256,NA
cg26223723,NA,59618200,NA
cg26224968,NA,63704250,NA
cg26225511,NA,76786160,NA
cg26226211,NA,7780553,NA
cg26226228,NA,2805108,NA
cg26226364,NA,61719974,NA
cg26226395,NA,94606276,NA
cg26226631,NA,75713451,NA
cg26227005,NA,98755181,NA
cg26227044,NA,41682556,NA
cg26227101,NA,93788472,NA
cg26227235,NA,37702910,NA
cg26227449,NA,5763880,NA
cg26227465,NA,85796387,NA
cg26227545,NA,89674249,NA
cg26228214,NA,36781981,NA
cg26228663,NA,29804538,NA
cg26228740,NA,97740503,NA
cg26228774,85723386,14710943,R
cg26228849,NA,76767825,NA
cg26229990,NA,93743425,NA
cg26230100,NA,14723255,NA
cg26231191,NA,4642961,NA
cg26232187,NA,46627267,NA
cg26233720,NA,31609951,NA
cg26233956,NA,90620384,NA
cg26234118,26798599,69762542,R
cg26234132,NA,97607502,NA
cg26234638,NA,59746246,NA
cg26234822,NA,9787528,NA
cg26235652,NA,47794548,NA
cg26236652,NA,31804279,NA
cg26236677,NA,11787592,NA
cg26236730,NA,28780205,NA
cg26237121,NA,90638905,NA
cg26237529,NA,82692338,NA
cg26242759,NA,87741824,NA
cg26245011,NA,9737959,NA
cg26245113,NA,40735885,NA
cg26245705,NA,41699112,NA
cg26246058,34769978,3767147,R
cg26248120,NA,8781276,NA
cg26248706,NA,44664257,NA
cg26248737,NA,5687218,NA
cg26248766,NA,97665928,NA
cg26249364,75661538,90715987,G
cg26251208,NA,23629859,NA
cg26251396,NA,58708236,NA
cg26252870,NA,70663590,NA
cg26252926,NA,81637969,NA
cg26253585,NA,15636865,NA
cg26253898,NA,51716954,NA
cg26254634,NA,76720227,NA
cg26255127,NA,15607825,NA
cg26255578,26770969,5626319,G
cg26255722,NA,91623223,NA
cg26256970,NA,13741973,NA
cg26257324,NA,90701283,NA
cg26257900,NA,92710179,NA
cg26258387,NA,87809525,NA
cg26258498,NA,5762505,NA
cg26258853,NA,90743398,NA
cg26259758,NA,16781961,NA
cg26259809,NA,3609543,NA
cg26260350,NA,71776539,NA
cg26260454,NA,51789171,NA
cg26260506,NA,35621855,NA
cg26261811,NA,97784477,NA
cg26263431,NA,81639139,NA
cg26263695,NA,81777113,NA
cg26263764,NA,44674826,NA
cg26267081,NA,10799575,NA
cg26268145,82611221,34786234,R
cg26268148,NA,40671888,NA
cg26269295,NA,71710543,NA
cg26269403,NA,63800231,NA
cg26270728,NA,69735260,NA
cg26270899,NA,22607281,NA
cg26271737,58767194,2745889,R
cg26272345,NA,3757918,NA
cg26272359,NA,91759477,NA
cg26274031,NA,76653288,NA
cg26274522,NA,64640585,NA
cg26274936,NA,59697822,NA
cg26275002,NA,75755317,NA
cg26275174,NA,26734119,NA
cg26275987,72805522,81707384,G
cg26276608,NA,96713873,NA
cg26278617,NA,8772392,NA
cg26279488,66778162,4767485,G
cg26279957,NA,81745821,NA
cg26280489,NA,2725146,NA
cg26281317,NA,77757929,NA
cg26282430,NA,34633282,NA
cg26282474,NA,68698848,NA
cg26283496,NA,55784267,NA
cg26283610,NA,61809185,NA
cg26283807,NA,79645567,NA
cg26284390,NA,57667990,NA
cg26284526,NA,68723597,NA
cg26285771,NA,53606987,NA
cg26286023,NA,58767946,NA
cg26286303,NA,76681264,NA
cg26286934,NA,85707110,NA
cg26287259,NA,8664438,NA
cg26287744,NA,2703900,NA
cg26289105,NA,86667398,NA
cg26290885,NA,8723868,NA
cg26291907,NA,70725918,NA
cg26293238,NA,32709526,NA
cg26293454,NA,4625993,NA
cg26294431,NA,78796261,NA
cg26294925,NA,30796963,NA
cg26294928,NA,50704154,NA
cg26294963,NA,93717990,NA
cg26295579,NA,90669930,NA
cg26296879,NA,92725297,NA
cg26297688,NA,71802221,NA
cg26297738,NA,81681929,NA
cg26298663,NA,64661868,NA
cg26299084,NA,97617223,NA
cg26299486,NA,11624868,NA
cg26300812,22773292,79652304,R
cg26301436,NA,44767977,NA
cg26301779,NA,75623265,NA
cg26302306,NA,90777437,NA
cg26303013,NA,97740462,NA
cg26303527,NA,76714593,NA
cg26304574,NA,47767136,NA
cg26304840,NA,26724203,NA
cg26304862,NA,79784227,NA
cg26305535,NA,34805273,NA
cg26305616,NA,96653938,NA
cg26306124,NA,90693888,NA
cg26306688,NA,93689885,NA
cg26307043,NA,40682578,NA
cg26307512,NA,80725599,NA
cg26310051,NA,51777851,NA
cg26311454,NA,93625151,NA
cg26311542,NA,60715262,NA
cg26312920,NA,95706534,NA
